"Third Reich, 1933-45",16
"dog, greyhound",23
coffin,24
composer,16
Naive,16
Socialist Realism,16
Sorrento,16
globalization,16
Bedfordshire,20
"Dreisler, Theodore",16
Dumbarton Rock,23
"Hals, Burg Hals",16
Cobra,16
saddle,16
Don Quixote,16
Holocaust,16
"Tintagel, Tintagel Castle",26
folly,16
Fancy Picture,16
North Shields - non-specific,16
giant,16
Niederlahnstein - non-specific,21
calendar,15
Judaism,15
"Frankfurt, Frankfurt Cathedral",35
enclosure,15
billboard,18
buttress,15
Battersea - non-specific,21
kettle,15
demolition site,15
pigment,15
diary,17
growth,16
Rococo,15
classroom,15
Albano - non-specific,20
plant / human,15
poppy,15
sea monster,15
"Burke, Edmund, 'A philosophical enquiry into the origin of our ideas of the sublime and beautiful', 1757",15
athlete,15
ruff,15
"Reynolds, Joshua, Sir",23
Berwick-Upon-Tweed,15
"Castle Bolton, Bolton Castle",15
"Melrose, Melrose Abbey",15
Melun,15
T-shirt,15
Ben A'an,15
Louvain - non-specific,15
Morlaix,16
Cascata delle Marmore,15
"Castleton, Peveril's Castle",24
Court,16
patient,15
recycling,19
frieze,15
Lancaster - non-specific,35
"Carisbrooke, Carisbrooke Castle",15
Aldeburgh,15
pornography,15
Frascati - non-specific,19
"Whalley, Whalley Abbey",17
Kingsdale,17
Fowey,15
wolf,15
Pfalz Castle,15
economy,15
scientist,15
"Milton, John, 'Paradise Lost'",30
Annunciation,15
"Easby, St Agatha's Abbey",15
canvas,15
"Rossetti, Dante Gabriel",25
Transparency on lightbox,16
dust,21
"Tolstoy, Leo, 'Anna Karenina', 1873-1877",15
Hamoaze,15
"Pippin, Steven",15
"Film, 16 mm, projection, colour",58
parrot,15
"Corfe Castle, Corfe Castle",21
ant,15
frame,15
hood,16
Kilchurn Castle,15
fairground,15
skirt,15
Dido,16
cowboy,14
Fiesole,21
bishop,14
spread-eagled,14
Orkney,14
Lake Maggiore,14
vulture,14
ford,15
Lyme Regis,14
"Williams, Jonathon, 'Mahler'",28
chalice,14
radio,18
Baden,14
cardinal,18
"Video, projection, colour and sound (stereo)",129
stove,14
acrobat,14
bracelet,14
Blair Atholl,14
key,14
Carlisle - non specific,24
turkey,14
digging,14
"Mexico City, Pedregales de Coyoacán",16
"Lulworth, Lulworth Castle",28
Derwent Water,14
Bonneville - non-specific,16
"Ripon, Ripon Minster",14
awning,18
Catherine Earnshaw,15
Bacchus,14
tailor,21
alchemy,17
Aluminium,43
"Ink, graphite and gouache on paper",48
Via Appia,14
Caudebec - non-specific,15
St Cuthbert's Priory,14
decadence,14
Hinduism,14
Russian,29
Susa,18
Ben Lawers,14
cypress,14
barracks,14
"Paris, Louvre",75
Caerphilly,28
carpenter,15
bramble,14
"Wellmich, Burg Maus / Thurnberg",14
airport,14
"Orléans, Orléans Cathedral",28
Aberdeenshire,19
cravat,14
"Bamburgh, Bamburgh Castle",14
Modern Moral Subject,14
crab,14
Mont St Michel,18
"Elgin, Elgin Cathedral",14
wedding dress,16
Coventry,27
disguise,20
blindfold,14
court dress,14
Pallien - non-specific,17
Hampton Court,24
"Narni, Bridge of Augustus",14
camp,15
Klotten - non-specific,14
Dryburgh Abbey,14
voyeurism,14
Ukraine,15
Belfast - non specific,27
meeting,14
Tours - non-specific,19
splash,14
Cove Park,14
Beatrice,14
Ben Arthur,14
Tunisia,14
swallow,14
Kharkov,14
"Fowey, Polruan Blockhouse",14
Newlyn School,15
orchard,14
Collotype and screenprint on paper,17
peace,17
Stuttgart - non-specific,16
homelessness,14
toga,13
"Whitby, Whitby Abbey",14
puppet,25
"psychology, Jung",41
wrestling,20
transvestism,13
Palestinian,15
English Channel,28
spell,13
crown of thorns,13
death penalty,16
"Abbeville, St Vulfran's Church",16
pessimism,13
diet,13
Shrewsbury - non specific,22
"Lucas, Sarah",16
afterlife,15
stupidity,13
democracy,15
"Hampstead Heath, Branch Hill Pond",52
fox,13
"Hamilton, Richard",29
shot,19
Laufenburg,13
Coutances - non-specific,19
"Matthew, chapter 2",38
medical apparatus,13
Nottinghamshire,21
Rosehill Park,13
Seven and Five,13
"Lillebonne, Château",19
Watchet,13
Herculaneum,13
film strip,18
Port Glasgow,13
chemistry,14
tray,13
vineyard,15
'Macbeth',18
dwarfism,13
rape,13
Job's wife,13
Buddhism,13
verandah,13
minaret,13
Arve valley,13
Hebrew text,13
"Malory, Thomas, Sir, 'Le Morte d'Arthur'",13
Cader Idris,13
"Prudhoe, Prudhoe Castle",13
yachting,13
Pyramids,13
David,13
"Cavafy, Constantine Peter - non-specific",18
Portugal,14
tiredness,13
"Ely, Ely Cathedral",13
cake,13
emperor,13
Sheerness,13
"Spenser, Edmund, 'The Faerie Queen'",13
pick axe,13
tunic,13
Copenhagen - non-specific,41
"Woodman, Francesca",13
Dinas Brân,19
Heysham,15
'As You Like It',13
Livorno - non-specific,18
Fountains Abbey,17
Utrecht - non-specific,13
Inveraray - non-specific,22
Burg Reichenberg,12
rocket,12
mitre,12
Untersberg,16
Llanberis Lake,20
Arthurian legend,12
Conwy,14
boat-building,12
anemone,12
canopy,12
kilt,12
Dresden - non-specific,24
Hindhead,12
Torbay,12
Tamworth - non-specific,20
descending,12
Chester - non-specific,23
St John's Wood Clique,15
Traben,12
fingerprint,13
Kobern,12
Nouveau Réalisme,12
"Flatford, Willy Lott's House",17
rays,12
symbol,13
Water of Leith,13
"Videla, Jorge Rafael",12
Bronze on marble base,41
volcanic eruption,12
"Barlow, Phyllida, sculpture",12
wheat,12
Fast Castle,12
demon,12
Hackfall,12
"Kilburn, Kilburn Underground Station",12
Arabic text,12
Heracles / Hercules,12
Rheinfelden,12
"Muybridge, Eadweard, photograph",12
'Henry V',13
Carreg Cennen Castle,12
trident,12
"Berry Pomeroy, Berry Pomeroy Castle",13
Sisteron,12
Burg Bischofstein,12
trial,13
nurse,13
Leopoldsberg,16
pride,12
Terracina - non-specific,23
Monte Soracte,30
"Nuremberg, Kaiserburg",51
whale,21
Ronciglione,12
serenity,12
Zürich - non-specific,14
water tank,24
Marseille,14
Leda,18
"Dudley, Dudley Castle",13
'Sonnets',12
Bruges - non-specific,13
toy,12
"Turner, Joseph Mallord William",45
Argentina,13
Lynmouth,12
"Jedburgh, Jedburgh Abbey",12
Labours of Hercules,12
"Tynemouth, Tynemouth Priory",14
"Rotterdam, St Lawrence's Cathedral",20
sphere,12
oven,12
sickle,12
"Rome, Basilica of Constantine",24
cable,12
Marienburg,12
"Ashby-de-la-Zouch, Ashby-de-la-Zouch Castle",15
Bacchanalia,21
suicide,12
Ullswater,12
"Craigmillar, Craigmillar Castle",13
Cap de la Hève,12
Gravesend,14
Rokeby Park,13
Minehead,12
"Chertsey, St Anne's Hill",15
Aysgarth Force,13
shot tower,12
Situation,17
St Catherine's Hill,23
Lorelei,12
card game,12
diving,14
firewood,16
Beaugency,12
Honfleur - non-specific,22
crater,14
god,12
"Roth, Dieter",12
"Hitler, Adolf",12
"Helmsley, Helmsley Castle",12
"Tintern, Tintern Abbey",12
power station,11
hour glass,11
wardrobe,17
"Walmer, Walmer Castle",11
milestone,11
senses,11
Blind embossed print on paper,13
cog,13
"Siddal, Elizabeth Eleanor",12
Antibes,11
"opera: Kruchenykh, Malevich, Matyushin, 'Victory Over the Sun'",11
cormorant,11
journalist,11
Burg Klopp,11
rosary,14
Clovelly,12
"Bridport, West Bay",12
hunter,12
skin,25
Combe Martin,11
sunflower,11
"Kensington, Oxford Gardens",23
Roneo print on paper,11
"Rimbaud, Arthur, 'Les Illuminations'",17
marching,11
Brasilia,14
Pan,11
Castellammare di Stabia,12
eyes closed,11
Dunstaffnage Castle,11
Gunnislake,11
Rural Naturalism,11
Royal Academy of Arts,13
Alzette valley,11
Mauves,11
Burg Fürstenberg,11
Belluno,12
mason,11
x-ray,11
grindstone,11
nail,20
Sèvres,11
Solway Firth,15
chess piece,11
Recanati,12
cradle,11
Dordrecht - non-specific,16
eclipse,11
wild boar,11
caryatid,11
chandelier,11
"music: Brahms, 'Ein Deutsches Requiem'",22
Harfleur - non-specific,17
race course,11
"Frank, Robert, photograph, 'The Americans'",11
Loch Ness,11
Lake Windermere,11
burial,11
nanny,11
Dunkeld - non-specific,21
chaos,11
barbed wire,11
Paestum - non-specific,14
thistle,11
sash,11
projector,13
Montjean-sur-Loire,11
Egglestone Abbey,11
ruler,11
Mickey Mouse,11
"Bishop Auckland, Auckland Castle",13
Sussex - non-specific,11
stadium,11
butcher,11
Brixham,11
Porthmeor Beach,11
River Arveyron,31
seafood,11
Deposition,11
Trojan War,11
tea set,11
"Millbank, Tate Gallery / Tate Britain",11
Flight into Egypt,11
ink bottle,11
Kitchen Sink Art,11
"Launceston, Launceston Castle",11
crypt,11
"Tours, St Julien's Church",12
winged horse,14
Petrín Hill,11
Eddystone Lighthouse,18
civilisation,11
trolley,11
"Canterbury, Canterbury Cathedral",27
metalworking,11
constellation,16
saluting,11
"Versailles, Palace of Versailles",13
fist/fists clenched,11
High Force,14
The Brothers,11
"Dieppe, Dieppe Castle",24
Bridgwater Bay,12
Montefiascone - non-specific,12
Flüelen,11
drainpipe,11
Bolzano - non-specific,30
Rham Plateau,11
"Dunster, Dunster Castle",12
Art Nouveau,11
Boscastle,10
Aachen - non-specific,10
Inverness,10
nest,17
'Hamlet',15
Avon Gorge,10
"boat, lifeboat",17
Swanage - non-specific,15
"Thomson, James, 'The Seasons'",11
Japanese tea ceremony,10
"Rome, Aventine Hill",12
brain,10
Schandau - non-specific,18
"Herstmonceux, Herstmonceux Castle",10
Whitstable,10
Derrynan,10
Innsbruck - non-specific,24
Irish,14
arsenal,10
"Eu, Church of Notre-Dame and St-Laurent",10
seaweed,10
"Harewood, Harewood House",24
mermaid,10
spinning wheel,18
sink,12
shamanism,10
Fauvism,10
North Queensferry,10
Letterpress on paper,17
Briton Ferry,10
bleeding,10
Birmingham,10
Semer Water,10
sceptre,10
Thun,10
Orpheus,10
gondolier,10
laboratory equipment,16
Crèvecoeur,10
Swaledale,10
boxer,10
pulley,10
attic,10
thief,10
Borrowdale,10
"Liège, Pont des Arches",18
Caerlaverock Castle,10
Futurism,10
Daphne,11
temptation,11
wisdom,11
Bouvignes,10
stile,10
Sutton Bank,15
art critic,10
beetle,10
"Warwick, Warwick Castle",12
toilet,15
Civita Castellana,11
Courmayeur,10
Teplitz - non-specific,11
goddess,11
purse,10
Totnes,10
Trough of Bowland,10
Pietà,10
"Beeston, Beeston Castle",10
Bamberg - non-specific,15
"Ludlow, Ludlow Castle",10
Arcadia,10
priestess,10
sledge,10
Capua,10
wire,10
"Fontainebleau, Palace of Fontainebleau",16
bullfighting,10
address,10
"Rome, Porta San Lorenzo",27
Great St Bernard Pass,11
knitting,10
Whitbarrow Scar,10
Llanthony Priory,10
"book, Bible",16
Nigerian,10
Holy Communion,10
"George IV, King / Prince Regent",23
woodcock,10
archaeology,10
decanter,10
Mars,13
sublime,10
"Orford, Orford Castle",13
cut-out figure,10
seduction,10
Via Mala,10
Southampton - non-specific,12
"Chadwick, Helen, sculpture",20
Adonis,10
Düsseldorf - non-specific,29
"Kelso, Kelso Abbey",10
motorcycle,15
perception - green,10
River Ribble,13
Limestone,12
"Fosso, Samuel",11
Nant Ffrancon,10
orchestra,10
"Raphael, fresco",28
Oberlahnstein - non specific,15
watch,10
"Carthaginian Empire, Hannibal crossing the Alps, 218 BC",22
pediment,10
furnace,10
"Lichfield, Lichfield Cathedral",13
criminal,10
"Italy, Sicily",27
Burg Coraidelstein,10
Steel plate,14
bee,10
chest,21
'A Midsummer Night's Dream',10
"Carroll, Lewis, 'Alice's Adventures in Wonderland'",18
Ystradgynlais,11
brooch,10
Atrani - non-specific,13
Gelatin silver print on paper,10
Neckarsteinach - non-specific,42
"Pompeii, Forum",53
hawk,10
Restoration,10
Seven Deadly Sins,9
Monte Catillo,18
exile,9
archbishop,9
serving dish,9
"Graz, Schlossberg",9
water pump,9
pope,9
Gibside,10
Blackness Castle,12
art historian,9
Grand Manner,9
Sark,9
skylight,9
"Glasgow, Glasgow Cathedral",13
trough,9
Tenby - non-specific,10
Three Graces,9
peers' robes,9
Hoptonwood stone,11
Aare valley,9
Lowestoft,9
"Dallesandro, Joe",9
oar,9
rake,10
missile,11
Granville,17
St James's Park,11
"Blois, Château de Blois",18
"Antwerp, Antwerp Cathedral",13
"Glass, plastic and stainless steel",17
Glen Croe,19
gathering wood,9
Byzantine,9
"Bologna, Madonna di San Luca",41
Cheddar Gorge,9
Monaco,10
Bexhill-on-Sea,12
"drink, Coca-Cola",9
Arthur's Seat,9
silence,9
grammar,9
Elizabethan,23
Vincennes,10
"Paper, acrylic paint, dye and lithograph on paper",15
observatory,16
mosque,9
"Mac Low, Jackson, 'The Pronouns'",9
engine,9
Grindelwald,13
Arabian Nights,9
emigration / immigration,9
Yeoman of the Guard,9
embryo / foetus,9
daffodil,9
Babylon,9
vacuum cleaner,9
chrysanthemum,9
sex aid,9
"music: Ives, Charles",11
"dog, poodle",12
magpie,9
printmaking,9
Gondo Ravine,9
Arno valley,10
Boppard,9
sausage,9
hieroglyphic text,9
Iron,9
tap,16
"Hockney, David",19
totem pole,9
"Dresden, Zwinger",38
"Rome, Piazza Colonna, Column of Marcus Aurelius",16
"disaster: Tower of London, Grand Storehouse fire, 30 Oct  1841",33
"Rosyth, Rosyth Castle",9
River Glaslyn,22
Skiddaw,9
chef,9
Jacob,13
tractor,9
Sweden,9
imp,9
Carlton House,11
Farnley - non-specific,9
matador,10
mace,9
chastity,9
Wallsee Castle,9
"Young, Carey",11
official,9
Valle Crucis Abbey,9
pliers,9
Werfenstein,9
dovecote,9
Haddon Hall,9
ice skating,9
"Piccadilly, Piccadilly Circus",9
virtue,10
Donaustauf,9
"Passau, Oberhaus",15
pedlar,9
body-building,10
bomb,9
"Kew, Kew Bridge",16
Stoke-by-Nayland,9
Fluxus,9
jealousy,9
mourning dress,10
test dummy,9
carafe,9
Bideford,9
mural,9
taxi cab,9
swastika,9
tongue,9
maze,9
China,9
"Martigny, La Bâtiaz",10
infidelity,16
"Saltwood, Saltwood Castle",9
centaur / Cacus,9
Mossdale Falls,11
banner,9
record,18
"Pinter, Harold, 'The Homecoming'",9
Leander,9
Dow Cave,9
Apocalypse,9
firework display,9
Stour Estuary,9
metronome,9
orifice,9
Apostle,9
"Morpeth, Morpeth Castle",9
diplomat,9
Meiringen,9
Sibyl / Sibylla,9
Burg Rheinstein / Bautsburg,9
Aborigine,12
"Angers, Chateau",42
sorcerer,9
jungle,9
Sphinx,9
Hero,9
carnival,10
Plastic,37
"Byron, George Gordon, Lord, 'Childe Harold's Pilgrimage'",16
partridge,9
harlequin,12
beehive,9
"Joyce, James, 'Ulysses', 1922",12
"Paestum, Second Temple of Hera",22
nose,9
"death: Vladimir Herzog, murder, 25 Oct 1975",9
comedian,9
"Netley, Netley Abbey",9
frying pan,9
professor,8
"Luke, chapter 10",39
Devil's Bridge,8
Walberswick,8
"Amboise, Château d'Amboise",8
Coteaux de Mauves,8
refrigerator,8
Perspex,24
Metal,8
dahlia,8
Resurrection,12
Isola Bella,8
Penzance,8
bin,8
envelope,14
grave digger,8
Wakefield,14
Lolita,8
Aberdulais,8
ballroom,8
gambling,9
commedia dell'arte,8
rowing,10
"Paris, Hôtel de Ville",15
Heathcliff,8
Communism - hammer and sickle,9
Mormonism,8
galaxy,8
Clairmont,8
Hall Beck Gill,8
"Molina, Ponte del Diavolo",9
Ambleteuse,8
piping,8
cellar,11
Penarth,10
Hermitage Castle,9
"dog, sheepdog",8
philanthropist,8
Gondorf - non-specific,8
Noah's Ark,8
dissection,10
United Arab Emirates,8
"USA, California",10
Rimini - non-specific,8
River Forth,20
stripper,8
"Cilgerran, Cilgerran Castle",10
New Abbey,8
"Nabokov, Vladimir, 'Lolita'",8
Cuba,10
"Bourdieu, Pierre",8
Castle Head,18
brazier,8
"Knaresborough, Knaresborough Castle",15
complacency,8
"Spencer, Stanley, Sir",17
"Eu, Château d'Eu",8
"North African Campaigns, 1940-3",8
"dog, King Charles spaniel",8
cloisters,8
Wolfer Kloster,8
"Magrelli, Valerio",8
kite flying,8
Mediterranean Sea,8
Morocco,9
Rüdesheim,8
death - skeleton,54
linking arms,8
mattress,8
Nazism - swastika,12
Hardraw Force,8
justice,18
Charleville-Mézières - non-specific,20
Val d'Ossola,9
Democratic Republic of Congo,8
Plompton Rocks,8
"Titian, painting, 'The Entombment of Christ''",35
North Berwick,8
fresco,8
"Wycliffe, Wycliffe Hall",11
"Birtwell, Celia",8
Civil War and Commonwealth,8
Saint-Cyr-sur-Loire,9
Sedan,8
"Picasso, Pablo",20
Spazialismo,8
Kilnsey Crag,10
Ophelia,8
tapestry,8
Champtoceaux,8
oil,8
jigsaw,8
"Mauss, Marcel",8
Icarus,8
blouse,8
Calstock,8
